DatabaseClass text,Name text,HullNumber text,DateInService numeric,DateOutService numeric
"Type 062B PBG","Shanghai II 151","","1976","2006"
"Type 062B PBG","Shanghai II 152","","1977","2007"
"Type 062B PBG","Shanghai II 153","","1977","2007"
"Type 062B PBG(Romania)","VP-33","","1977","2007"
"Type 062B PBG(Romania)","VP-34","","1977","2007"
"Type 062B PBG","Shanghai II 156","","1977","2007"
"Type 062B PBG","Shanghai II 157","","1977","2007"
"Type 062B PBG","Shanghai II 158","","1977","2007"
"Type 062B PBG","Shanghai II 159","","1977","2007"
"Type 062B PBG","Shanghai II 160","","1977","2007"
"Type 062B PBG","Shanghai II 161","","1977","2007"
"Type 062B PBG(Zaire)","P103","","1976","1990"
"Type 062B PBG(Zaire)","P104","","1976","1990"
"Type 062B PBG(Romania)","VP-35","","1978","2008"
"Type 062B PBG(Romania)","VP-36","","1978","2008"
"Type 062B PBG","Shanghai II 166","","1978","2008"
"Type 062B PBG","Shanghai II 167","","1978","2008"
"Type 062B PBG","Shanghai II 168","","1978","2008"
"Type 062B PBG","Shanghai II 169","","1978","2008"
"Type 062B PBG","Shanghai II 170","","1978","2008"
"Type 062B PBG","Shanghai II 171","","1978","2008"
"Type 062B PBG","Shanghai II 172","","1979","2009"
"Type 062B PBG","Shanghai II 173","","1979","2009"
"Type 062B PBG(Romania)","VP-37","","1979","2009"
"Type 062B PBG(Romania)","VP-38","","1979","2009"
"Type 062B PBG","Shanghai II 176","","1979","2009"
"Type 062B PBG","Shanghai II 177","","1979","2009"
"Type 062B PBG","Shanghai II 178","","1979","2009"
"Type 062B PBG","Shanghai II 179","","1979","2009"
"Type 062B PBG","Shanghai II 180","","1979","2009"
"Type 062B PBG","Shanghai II 181","","1979","2009"
"Type 062B PBG(Sri Lanka)","Jagatha","","1980","2010"
"Type 062B PBG(Sri Lanka)","Rakshata","","1980","2002"
"Type 062B PBG(Bangladesh)","Shaheed Daulat","","1980","2010"
"Type 062B PBG(Bangladesh)","Shaheed Farid","","1980","2010"
"Type 062B PBG(Bangladesh)","Shaheed Mohibullah","","1980","2010"
"Type 062B PBG(Bangladesh)","Shaheed Akhtaruddin","","1980","2010"
"Type 062B PBG(Romania)","VP-39","","1980","2010"
"Type 062B PBG(Romania)","VP-40","","1980","2010"
"Type 062B PBG","Shanghai II 190","","1980","2010"
"Type 062B PBG","Shanghai II 191","","1980","2010"
"Type 062B PBG","Shanghai II 192","","1981","2011"
"Type 062B PBG","Shanghai II 193","","1981","2011"
"Type 062B PBG(Romania)","VP-41","","1981","2011"
"Type 062B PBG(Romania)","VP-42","","1981","2011"
"Type 062B PBG","Shanghai II 196","","1981","2011"
"Type 062B PBG","Shanghai II 197","","1981","2011"
"Type 062B PBG","Shanghai II 198","","1981","2011"
"Type 062B PBG","Shanghai II 199","","1981","2011"
"Type 062B PBG","Shanghai II 200","","1981","2011"
"Type 062B PBG","Shanghai II 201","","1981","2011"
"Type 062B PBG(Romania)","VP-43","","1982","2012"
"Type 062B PBG(Romania)","VP-44","","1982","2012"
"Type 062B PBG(Bangladesh)","Towheed","","1982","2012"
"Type 062B PBG(Bangladesh)","Towfiq","","1982","2012"
"Type 062B PBG(Bangladesh)","Tamjeed","","1982","2012"
"Type 062B PBG(Bangladesh)","Tanveen","","1982","2012"
"Type 062B PBG","Shanghai II 208","","1982","2012"
"Type 062B PBG","Shanghai II 209","","1982","2012"
"Type 062B PBG","Shanghai II 210","","1982","2012"
"Type 062B PBG","Shanghai II 211","","1982","2012"
"Type 062B PBG","Shanghai II 212","","1983","2013"
"Type 062B PBG","Shanghai II 213","","1983","2013"
"Type 062B PBG","Shanghai II 214","","1983","2013"
"Type 062B PBG(Romania)","VP-45","","1983","2013"
"Type 062B PBG(Romania)","VP-46","","1983","2013"
"Type 062B PBG","Shanghai II 217","","1983","2013"
"Type 062B PBG","Shanghai II 218","","1983","2013"
"Type 062B PBG","Shanghai II 219","","1983","2013"
"Type 062B PBG","Shanghai II 220","","1983","2013"
"Type 062B PBG","Shanghai II 221","","1983","2013"
"Type 062B PBG","Shanghai II 222","","1984","2999"
"Type 062B PBG","Shanghai II 223","","1984","2999"
"Type 062B PBG(Romania)","VP-47","","1984","2999"
"Type 062B PBG(Romania)","VP-48","","1984","2999"
"Type 062B PBG","Shanghai II 226","","1984","2999"
"Type 062B PBG","Shanghai II 227","","1984","2999"
"Type 062B PBG","Shanghai II 228","","1984","2999"
"Type 062B PBG","Shanghai II 229","","1984","2999"
"Type 062B PBG","Shanghai II 230","","1984","2999"
"Type 062B PBG","Shanghai II 231","","1984","2999"
"Type 062B PBG","Shanghai II 232","","1985","2999"
"Type 062B PBG","Shanghai II 233","","1985","2999"
"Type 062B PBG(Romania)","VP-49","","1985","2999"
"Type 062B PBG(Romania)","VP-50","","1985","2999"
"Type 062B PBG","Shanghai II 236","","1985","2999"
"Type 062B PBG","Shanghai II 237","","1985","2999"
"Type 062B PBG","Shanghai II 238","","1985","2999"
"Type 062B PBG","Shanghai II 239","","1985","2999"
"Type 062B PBG","Shanghai II 240","","1985","2999"
"Type 062B PBG","Shanghai II 241","","1985","2999"
"Type 062B PBG(Romania)","VP-51","","1986","2999"
"Type 062B PBG(Romania)","VP-52","","1986","2999"
"Type 062B PBG","Shanghai II 244","","1986","2999"
"Type 062B PBG","Shanghai II 245","","1986","2999"
"Type 062B PBG","Shanghai II 246","","1986","2999"
"Type 062B PBG","Shanghai II 247","","1986","2999"
"Type 062B PBG","Shanghai II 248","","1986","2999"
"Type 062B PBG","Shanghai II 249","","1986","2999"
"Type 062B PBG","Shanghai II 250","","1986","2999"
"Type 062B PBG","Shanghai II 251","","1986","2999"
"Type 062B PBG(Romania)","VP-53","","1987","2999"
"Type 062B PBG(Romania)","VP-54","","1987","2999"
"Type 062B PBG(Sierra Leone)","Moa","","1987","1992"
"Type 062B PBG(Sierra Leone)","Maimbana","","1987","1999"
"Type 062B PBG","Shanghai II 256","","1987","2999"
"Type 062B PBG","Shanghai II 257","","1987","2999"
"Type 062B PBG","Shanghai II 258","","1987","2999"
"Type 062B PBG","Shanghai II 259","","1987","2999"
"Type 062B PBG","Shanghai II 260","","1987","2999"
"Type 062B PBG","Shanghai II 261","","1987","2999"
"Type 062B PBG","Shanghai II 262","","1988","2999"
"Type 062B PBG","Shanghai II 263","","1988","2999"
"Type 062B PBG(Romania)","VP-55","","1988","2999"
"Type 062B PBG(Romania)","VP-56","","1988","2999"
"Type 062B PBG","Shanghai II 266","","1988","2999"
"Type 062B PBG","Shanghai II 267","","1988","2999"
"Type 062B PBG","Shanghai II 268","","1988","2999"
"Type 062B PBG","Shanghai II 269","","1988","2999"
"Type 062B PBG","Shanghai II 270","","1988","2999"
"Type 062B PBG","Shanghai II 271","","1988","2999"
"Type 062B PBG","Shanghai II 272","","1989","2999"
"Type 062B PBG","Shanghai II 273","","1989","2999"
"Type 062B PBG(Romania)","VP-57","","1989","2999"
"Type 062B PBG(Romania)","VP-58","","1989","2999"
"Type 062B PBG","Shanghai II 276","","1989","2999"
"Type 062B PBG","Shanghai II 277","","1989","2999"
"Type 062B PBG","Shanghai II 278","","1989","2999"
"Type 062B PBG","Shanghai II 279","","1989","2999"
"Type 062B PBG","Shanghai II 280","","1989","2999"
"Type 062B PBG","Shanghai II 281","","1989","2999"
"Type 062B PBG","Shanghai II 282","","1990","2999"
"Type 062B PBG","Shanghai II 283","","1990","2999"
"Type 062B PBG(Romania)","VP-59","","1990","2999"
"Type 062B PBG(Romania)","VP-60","","1990","2999"
"Type 062B PBG","Shanghai II 286","","1990","2999"
"Type 062B PBG","Shanghai II 287","","1990","2999"
"Type 062B PBG","Shanghai II 288","","1990","2999"
"Type 062B PBG","Shanghai II 289","","1990","2999"
"Type 062B PBG","Shanghai II 290","","1990","2999"
"Type 062B PBG","Shanghai II 291","","1990","2999"
"Type 062B PBG","Shanghai II 292","","1991","2999"
"Type 062B PBG","Shanghai II 293","","1991","2999"
"Type 062B PBG(Romania)","VP-61","","1991","2999"
"Type 062B PBG(Romania)","VP-62","","1991","2999"
"Type 062B PBG(Sierra Leone)","Alimamy Rassin","PB 103","1997","2006"
"Type 062B PBG(Sierra Leone)","Shanghai II ","","1997","2002"
"Type 062B PBG(Sierra Leone)","Shanghai II ","","1997","2000"
"Type 062B PBG(Sri Lanka)","Abeetha II","","2001","2999"
"Type 062B PBG(Sri Lanka)","Edithara II","","2001","2999"
"Type 062B PBG(Sri Lanka)","Wickrama II","","2001","2999"
"Type 062A PBG","Shanghai I 1","","1959","1978"
"Type 062A PBG","Shanghai I 2","","1960","1978"
"Type 062A PBG","Shanghai I 3","","1960","1978"
"Type 062A PBG","Shanghai I 4","","1960","1978"
"Type 062A PBG","Shanghai I 5","","1960","1978"
"Type 062A PBG","Shanghai I 6","","1960","1978"
"Type 062A PBG","Shanghai I 7","","1960","1978"
"Type 062A PBG","Shanghai I 8","","1960","1978"
"Type 062A PBG","Shanghai I 9","","1960","1978"
"Type 062A PBG","Shanghai I 10","","1960","1978"
"Type 062A PBG","Shanghai I 11","","1960","1967"
"Type 062A PBG","Shanghai I 12","","1961","1967"
"Type 062A PBG","Shanghai I 13","","1961","1967"
"Type 062A PBG","Shanghai I 14","","1961","1967"
"Type 062A PBG","Shanghai I 15","","1961","1967"
"Type 062A PBG","Shanghai I 16","","1961","1967"
"Type 062A PBG","Shanghai I 17","","1961","1967"
"Type 062A PBG","Shanghai I 18","","1961","1967"
"Type 062A PBG","Shanghai I 19","","1961","1967"
"Type 062A PBG","Shanghai I 20","","1961","1967"
"Type 062A PBG","Shanghai I 21","","1961","1967"
"Type 062A PBG","Shanghai I 22","","1962","1967"
"Type 062A PBG","Shanghai I 23","","1962","1967"
"Type 062A PBG","Shanghai I 24","","1962","1967"
"Type 062A PBG","Shanghai I 25","","1962","1967"
"Type 062A PBG(Korea, North)","Shanghai I 11","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 12","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 13","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 14","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 15","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 16","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 17","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 18","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 19","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 20","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 21","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 22","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 23","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 24","","1967","1997"
"Type 062A PBG(Korea, North)","Shanghai I 25","","1967","1997"
"Type 054 FFG","Ma Anshan","525","2005.133","2999"
"Type 054 FFG","Wenzhou","526","2006.736","2999"
"Type 054A FFG","Xuzhou","530","2008.072","2999"
"Type 054A FFG","Zhoushan","529","2008.971","2999"
"Type 054A FFG","Huangshan","570","2008.212","2999"
"Type 054A FFG","Hengyang","568","2008.496","2999"
"Type 054A FFG","Yuncheng","571","2010.045","2999"
"Type 054A FFG","Yulin","569","2010.086","2999"
"Type 054A FFG","Yiyang","548","2010.818","2999"
"Type 054A FFG","Changzhou","549","2011.41","2999"
"Type 054A FFG","Yantai","538","2011.437","2999"
"Type 054A FFG","Yancheng","546","2012.428","2999"
"Type 054A FFG","Henshui","572","2012.52","2999"
"Type 054A FFG","Liuzhou","573","2999","2999"
"Type 054A FFG","Linyi","547","2012.974","2999"
"Type 054A FFG","Shaoyang","574","2999","2999"
"Type 054A FFG","Weifang","575","2999","2999"
"Arleigh Burke IIA DDGHM","n/a","DDG-113","Longlead materials contracted",""
"Arleigh Burke IIA DDGHM","USS Bainbridge","DDG-96","2005.86","2999.9973"
"Arleigh Burke IIA DDGHM","USS Bulkeley","DDG-84","2001.93","2999.9973"
"Arleigh Burke IIA DDGHM","USS Chafee","DDG-90","2003.79","2999.9973"
"Arleigh Burke IIA DDGHM","USS Chung-Hoon","DDG-93","2004.71","2999.9973"
"Arleigh Burke IIA DDGHM","USS Dewey","DDG-105","2010.18","2999.9973"
"Arleigh Burke IIA DDGHM","USS Farragut","DDG-99","2006.44","2999.9973"
"Arleigh Burke IIA DDGHM","USS Forrest Sherman","DDG-98","2006.07","2999.9973"
"Arleigh Burke IIA DDGHM","USS Gravely","DDG-107","2010.499","2999.9973"
"Arleigh Burke IIA DDGHM","USS Gridley","DDG-101","2007.11","2999.9973"
"Arleigh Burke IIA DDGHM","USS Halsey","DDG-97","2005.58","2999.9973"
"Arleigh Burke IIA DDGHM","USS Howard","DDG-83","2001.8","2999.9973"
"Arleigh Burke IIA DDGHM","USS James E Williams","DDG-95","2004.94","2999.9973"
"Arleigh Burke IIA DDGHM","USS Jason Dunham","DDG-109","2010.4223","2999.9973"
"Arleigh Burke IIA DDGHM","USS Kidd","DDG-100","2007.44","2999.9973"
"Arleigh Burke IIA DDGHM","USS Lassen","DDG-82","2001.3","2999.9973"
"Arleigh Burke IIA DDGHM","USS Mason","DDG-87","2003.27","2999.9973"
"Arleigh Burke IIA DDGHM","USS McCambell","DDG-85","2002.62","2999.9973"
"Arleigh Burke IIA DDGHM","USS Michael Murphy","DDG-112","2012.764","2999"
"Arleigh Burke IIA DDGHM","USS Momson","DDG-92","2004.71","2999.9973"
"Arleigh Burke IIA DDGHM","USS Mustin","DDG-89","2003.56","2999.9973"
"Arleigh Burke IIA DDGHM","USS Nitze","DDG-94","2005.17","2999.9973"
"Arleigh Burke IIA DDGHM","USS Oscar Austin","DDG-79","2000.63","2999.9973"
"Arleigh Burke IIA DDGHM","USS Pinckney","DDG-91","2004.41","2999.9973"
"Arleigh Burke IIA DDGHM","USS Preble","DDG-88","2002.85","2999.9973"
"Arleigh Burke IIA DDGHM","USS Roosevelt","DDG-80","2000.78","2999.9973"
"Arleigh Burke IIA DDGHM","USS Sampson","DDG-102","2007.84","2999.9973"
"Arleigh Burke IIA DDGHM","USS Shoup","DDG-86","2002.47","2999.9973"
"Arleigh Burke IIA DDGHM","USS Spruance","DDG-111","2012.75","2999"
"Arleigh Burke IIA DDGHM","USS Sterett","DDG-104","2008.6","2999.9973"
"Arleigh Burke IIA DDGHM","USS Stockdale","DDG-106","2009.29","2999.9973"
"Arleigh Burke IIA DDGHM","USS Truxtun","DDG103","2009.31","2999.9973"
"Arleigh Burke IIA DDGHM","USS Wayne E Meyer","DDG-108","2009.77","2999.9973"
"Arleigh Burke IIA DDGHM","USS William P Lawrence","DDG-110","2011.423","2999"
"Arleigh Burke IIA DDGHM","USS Winston S Churchil","DDG-81","2001.19","2999.9973"
"Type 053K FFG","Yingtan","531","1977","1992"
"Type 053K FFG","532","532","1977","1992"
"Type 053H FFG","Nantong","511","1974","2999"
"Type 053H FFG","Wuxi","512","1976","2999"
"Type 053H FFG","Huaiyin","513","1977","2999"
"Type 053H FFG","Zhenjiang","514","1978","2999"
"Type 053H FFG","Xiamen","515","1978","2999"
"Type 053H FFG","Nanping","517","1980","2999"
"Type 053H FFG","Ji an","518","1981","2999"
"Type 053H FFG","Changzhi","519","1982","2999"
"Type 053H FFG","Maoming","551","1987","2999"
"Type 053H FFG","Yibin","552","1987","2999"
"Type 053H FFG","Jiuliang","516","1979","2999"
"Type 053H1 FFG","Linfen","545","1986","2999"
"Type 053H1 FFG","Shaoguan","553","1987","2999"
"Type 053H1 FFG","Anshun","554","1988","2999"
"Type 053H1 FFG","Zhaodong","555","1990","2999"
"Type 053H1 FFG","Jishou","557","1993","2999"
"Type 053H2","Huangshi","535","1986","2999"
"Type 053H2","Wuhu","536","1988","2999"
"Type 053H2","Changzhou","537","1993","2999"
"Type 053HT-H","Siping","544","1986","2999"
"Type 053H1G","Zigong","558","1993","2999"
"Type 053H1G","Beihai","559","1994","2999"
"Type 053H1G","Dongguan","560","1994","2999"
"Type 053H1G","Shantou","561","1995","2999"
"Type 053H1G","Jiangmen","562","1995","2999"
"Type 053H1G","Foshan","563","1996","2999"
"Type 053H2G","Anqing","539","1992","2999"
"Type 053H2G","Huainan","540","1992","2999"
"Type 053H2G","Huaibei","541","1993","2999"
"Type 053H2G","Tongling","542","1994","2999"
"Type 053H3","Yichang","564","1998","2999"
"Type 053H3","Jiaxing","521","1999","2999"
"Type 053H3","Lianyungang","522","1999","2999"
"Type 053H3","Putian","523","1999","2999"
"Type 053H3","Sanming","524","1999","2999"
"Type 053H3","Yulin","565","2000","2999"
"Type 053H3","Yuxi","566","2002","2999"
"Type 053H3","Xiangfan","567","2002","2999"
"Type 053H3","Luoyang","527","2005","2999"
"Type 053H3","Mianyang","528","2005","2999"
"Type 051 DDG","Jinan","105","1971","2999"
"Type 051 DDG","Zian","106","1972","2999"
"Type 051 DDG","Yinchuan","107","1972","2999"
"Type 051 DDG","Nanjing","131","1974","2999"
"Type 051 DDG","Changsha","161","1975","2999"
"Type 051 DDG","Nanning","162","1980","2999"
"Type 051D DDG","Xining","108","1974","1991"
"Type 051D DDG","Kaifeng","109","1975","1991"
"Type 051D DDG","Chongqing","133","1980","2999"
"Type 051D DDG","Zunyi","134","1983","2999"
"Type 051D DDG","Nanching","163","1982","2999"
"Type 051D DDG","Guilin","164","1983","2999"
"Type 051DT DDG","Xining","108","1991","1999"
"Type 051DT DDG","Kaifeng","109","1991","1999"
"Type 051DT DDG(1999)","Xining","108","1999","2999"
"Type 051DT DDG(1999)","Kaifeng","109","1999","2999"
"Type 051Z DDG","Dalian","110","1974","2999"
"Type 051Z DDG","Hefei","132","1979","2999"
"Type 051G DDG","Zhanjiang","165","1991","2001"
"Type 051G DDG(2001)","Zhanjiang","165","2001","2999"
"Type 051G2 DDG","Zhuhai","166","1991.749","2001"
"Type 051G2 DDG(2003)","Zhuhai","166","2003","2999"
"Type 052 DDG","Harbin","112","1994","2003"
"Type 052 DDG","Qingdao","113","1996","2003"
"Type 052 DDG(2003)","Harbin","112","1994","2003"
"Type 052 DDG(2003)","Qingdao","113","1996","2003"
"Type 052 DDG(2011)","Harbin","112","1994","2003"
"Type 052 DDG(2011)","Qingdao","113","1996","2003"
"Type 051B DDG","Shenzhen","167","1998","2999"
"Type 051C DDG","Shenyang","115","2006","2999"
"Type 051C DDG","Shijianzhuang","116","2007","2999"
"Type 052B DDG","Guangzhou","168","2004","2999"
"Type 052B DDG","Wuhan","169","2004","2999"
"Type 052C DDG","Lanzhou","170","2004","2999"
"Type 052C DDG","Haikou","171","2005","2999"
"Minegumo DD","JDS Minegumo","DD 116","1968","1999"
"Minegumo DD","JDS Natsugumo","DD 117","1969","1999"
"Minegumo DD","JDS Murakumo","DD 118","1970","2000"
"Abukuma FFG","JDS Abukuma","DE 229","1989.971","2999"
"Abukuma FFG","JDS Jintsu","DE 230","1990.16","2999"
"Abukuma FFG","JDS Ohyodo","DE 231","1991.062","2999"
"Abukuma FFG","JDS Sendai","DE 232","1991.201","2999"
"Abukuma FFG","JDS Chukuma","DE 233","1993.149","2999"
"Abukuma FFG","JDS Tone","DE 234","1993.105","2999"
"Asagiri DDG","JDS Asagiri","DD 151","1988","2005.127"
"Asagiri DDG","JDS Yamagiri","DD 152","1989","2004.212"
"Asagiri DDG","JDS Yuugiri","DD 153","1989","2999"
"Asagiri DDG","JDS Amagiri","DD 154","1989","2999"
"Asagiri DDG","JDS Hamagiri","DD 155","1990","2999"
"Asagiri DDG","JDS Setogiri","DD 156","1990","2999"
"Asagiri DDG","JDS Sawagiri","DD 157","1990","2999"
"Asagiri DDG","JDS Umigiri","DD 158","1990","2999"
"Atago","JDS Atago","DDG 178","2007.201","2999"
"Atago","JDS Ashigara","DDG 177","2008.198","2999"
"Hatakaze DDG","JDS Hatakaze","DD 171","1986.234","2999"
"Hatakaze DDG","JDS Shimakaze","DD 172","1986.223","2999"
"Hayabusa PGM","JDS Hayabusa","824","2002.229","2999"
"Hayabusa PGM","JDS Wakataka","825","2002.229","2999"
"Hayabusa PGM","JDS Otaka","826","2003.226","2999"
"Hayabusa PGM","JDS Kumataka","827","2003.226","2999"
"Hayabusa PGM","JDS Umitaka","828","2004.226","2999"
"Hayabusa PGM","JDS Shiritaka","829","2004.226","2999"
"Ishikari FFG","JDS Ishikari","DE 226","1981.237","2007.793"
"Isuzu DDE","JDS Isuzu","DE 211","1961.492","1992.231"
"Isuzu DDE","JDS Mogami","DE 212","1961.823","1991.467"
"Isuzu DDE","JDS Kitakami","DE 213","1964.157","1993.875"
"Isuzu DDE","JDS Ohi","DE 214","1964.059","1993.125"
"Murasame DDG","JDS Murasame","DD 101","1996.195","2999"
"Murasame DDG","JDS Harusame","DD 102","1997.226","2999"
"Murasame DDG","JDS Yuudachi","DD 103","1999.171","2999"
"Murasame DDG","JDS Kirisame","DD 104","1999.21","2999"
"Murasame DDG","JDS Inazuma","DD 105","1999.201","2999"
"Murasame DDG","JDS Samidare","DD 106","2000.22","2999"
"Murasame DDG","JDS Ikazuchi","DD 107","2001.199","2999"
"Murasame DDG","JDS Akebono","DD 108","2002.212","2999"
"Murasame DDG","JDS Ariake","DD 109","2002.177","2999"
"PG01 PGM","JDS PG01","821","1993.221","2999"
"PG01 PGM","JDS PG02","822","1993.221","2999"
"PG01 PGM","JDS PG03","833","1995.163","2999"
"Takanami DDG","JDS Takanami","DD 110","2003.193","2999"
"Takanami DDG","JDS Onami","DD 111","2003.196","2999"
"Takanami DDG","JDS Makinami","DD 112","2004.212","2999"
"Takanami DDG","JDS Sazanami","DD 113","2005.127","2999"
"Takanami DDG","JDS Suzunami","DD 114","2006.127","2999"
"Yamagumo DDK","JDS Yamagumo","DDK 113","1966.078","1995"
"Yamagumo DDK","JDS Makigumo","DDK 114","1966.212","1995"
"Yamagumo DDK","JDS Asagumo","DDK 115","1967.659","1998"
"Yamagumo DDK","JDS Aokumo","DDK 119","1972.9","2003"
"Yamagumo DDK","JDS Akigumo","DDK 120","1974.56","2005"
"Yamagumo DDK","JDS Yuugumo","DDK 121","1978.226","2005"
"Yuubari FFG","JDS Yubari","DE 227","1983.21","2010.481"
"Yuubari FFG","JDS Yubetsu","DE 228","1984.122","2010.481"
"Murasame DD(1975)","JDS Murasame","DD 10","1958.579","1988.225"
"Murasame DD(1975)","JDS Yudachi","DD 180","1958.579","1987"
"Murasame DD(1975)","JDS Harusame","DD 190","1959.462","1989.33"
"Akebono DDE(1959)","JDS Akebono","DE 201","1959","1976"
